ID,Date,victims,month
4067,2/28/2016,0,2
4068,2/29/2016,0,2
4069,3/1/2016,0,3
4070,3/2/2016,0,3
4071,3/3/2016,0,3
4072,3/4/2016,0,3
4073,3/5/2016,0,3
4074,3/6/2016,0,3
4075,3/7/2016,0,3
4076,3/8/2016,0,3
4077,3/9/2016,0,3
4078,3/10/2016,0,3
4079,3/11/2016,0,3
4080,3/12/2016,0,3
4081,3/13/2016,0,3
4082,3/14/2016,0,3
4083,3/15/2016,0,3
4084,3/16/2016,1,3
4085,3/17/2016,0,3
4086,3/18/2016,0,3
4087,3/19/2016,0,3
4088,3/20/2016,0,3
4089,3/21/2016,0,3
4090,3/22/2016,0,3
4091,3/23/2016,0,3
4092,3/24/2016,0,3
4093,3/25/2016,0,3
4094,3/26/2016,0,3
4095,3/27/2016,0,3
4096,3/28/2016,0,3
4097,3/29/2016,0,3
4098,3/30/2016,0,3
4099,3/31/2016,0,3
4100,4/1/2016,0,4
4101,4/2/2016,0,4
4102,4/3/2016,0,4
4103,4/4/2016,0,4
4104,4/5/2016,0,4
4105,4/6/2016,0,4
4106,4/7/2016,0,4
4107,4/8/2016,0,4
4108,4/9/2016,0,4
4109,4/10/2016,0,4
4110,4/11/2016,0,4
4111,4/12/2016,0,4
4112,4/13/2016,0,4
4113,4/14/2016,0,4
4114,4/15/2016,0,4
4115,4/16/2016,0,4
4116,4/17/2016,0,4
4117,4/18/2016,0,4
4118,4/19/2016,0,4
4119,4/20/2016,0,4
4120,4/21/2016,0,4
4121,4/22/2016,0,4
4122,4/23/2016,0,4
4123,4/24/2016,0,4
4124,4/25/2016,0,4
4125,4/26/2016,0,4
4126,4/27/2016,0,4
4127,4/28/2016,0,4
4128,4/29/2016,0,4
4129,4/30/2016,0,4
4130,5/1/2016,0,5
4131,5/2/2016,0,5
4132,5/3/2016,0,5
4133,5/4/2016,0,5
4134,5/5/2016,0,5
4135,5/6/2016,0,5
4136,5/7/2016,0,5
4137,5/8/2016,0,5
4138,5/9/2016,0,5
4139,5/10/2016,0,5
4140,5/11/2016,0,5
4141,5/12/2016,0,5
4142,5/13/2016,0,5
4143,5/14/2016,0,5
4144,5/15/2016,0,5
4145,5/16/2016,0,5
4146,5/17/2016,0,5
4147,5/18/2016,0,5
4148,5/19/2016,0,5
4149,5/20/2016,0,5
4150,5/21/2016,0,5
4151,5/22/2016,0,5
4152,5/23/2016,0,5
4153,5/24/2016,0,5
4154,5/25/2016,0,5
4155,5/26/2016,0,5
4156,5/27/2016,0,5
4157,5/28/2016,0,5
4158,5/29/2016,0,5
4159,5/30/2016,0,5
4160,5/31/2016,0,5
4161,6/1/2016,0,6
4162,6/2/2016,0,6
4163,6/3/2016,0,6
4164,6/4/2016,0,6
4165,6/5/2016,0,6
4166,6/6/2016,0,6
4167,6/7/2016,0,6
4168,6/8/2016,0,6
4169,6/9/2016,0,6
4170,6/10/2016,0,6
4171,6/11/2016,0,6
4172,6/12/2016,0,6
4173,6/13/2016,0,6
4174,6/14/2016,0,6
4175,6/15/2016,0,6
4176,6/16/2016,0,6
4177,6/17/2016,0,6
4178,6/18/2016,0,6
4179,6/19/2016,0,6
4180,6/20/2016,0,6
4181,6/21/2016,0,6
4182,6/22/2016,0,6
4183,6/23/2016,0,6
4184,6/24/2016,0,6
4185,6/25/2016,0,6
4186,6/26/2016,0,6
4187,6/27/2016,0,6
4188,6/28/2016,0,6
4189,6/29/2016,0,6
4190,6/30/2016,0,6
4191,7/1/2016,0,7
4192,7/2/2016,0,7
4193,7/3/2016,0,7
4194,7/4/2016,1,7
4195,7/5/2016,0,7
4196,7/6/2016,0,7
4197,7/7/2016,0,7
4198,7/8/2016,0,7
4199,7/9/2016,0,7
4200,7/10/2016,0,7
4201,7/11/2016,0,7
4202,7/12/2016,0,7
4203,7/13/2016,0,7
4204,7/14/2016,0,7
4205,7/15/2016,0,7
4206,7/16/2016,0,7
4207,7/17/2016,0,7
4208,7/18/2016,0,7
4209,7/19/2016,0,7
4210,7/20/2016,1,7
4211,7/21/2016,0,7
4212,7/22/2016,0,7
4213,7/23/2016,0,7
4214,7/24/2016,0,7
4215,7/25/2016,0,7
4216,7/26/2016,0,7
4217,7/27/2016,0,7
4218,7/28/2016,0,7
4219,7/29/2016,0,7
4220,7/30/2016,1,7
4221,7/31/2016,0,7
4222,8/1/2016,0,8
4223,8/2/2016,0,8
4224,8/3/2016,0,8
4225,8/4/2016,0,8
4226,8/5/2016,0,8
4227,8/6/2016,0,8
4228,8/7/2016,0,8
4229,8/8/2016,1,8
4230,8/9/2016,0,8
4231,8/10/2016,0,8
4232,8/11/2016,0,8
4233,8/12/2016,0,8
4234,8/13/2016,0,8
4235,8/14/2016,0,8
4236,8/15/2016,0,8
4237,8/16/2016,0,8
4238,8/17/2016,0,8
4239,8/18/2016,0,8
4240,8/19/2016,0,8
4241,8/20/2016,0,8
4242,8/21/2016,1,8
4243,8/22/2016,0,8
4244,8/23/2016,0,8
4245,8/24/2016,0,8
4246,8/25/2016,0,8
4247,8/26/2016,0,8
4248,8/27/2016,0,8
4249,8/28/2016,0,8
4250,8/29/2016,0,8
4251,8/30/2016,0,8
4252,8/31/2016,0,8
4253,9/1/2016,0,9
4254,9/2/2016,0,9
4255,9/3/2016,0,9
4256,9/4/2016,0,9
4257,9/5/2016,0,9
4258,9/6/2016,0,9
4259,9/7/2016,0,9
4260,9/8/2016,0,9
4261,9/9/2016,0,9
4262,9/10/2016,0,9
4263,9/11/2016,0,9
4264,9/12/2016,0,9
4265,9/13/2016,1,9
4266,9/14/2016,0,9
4267,9/15/2016,1,9
4268,9/16/2016,0,9
4269,9/17/2016,0,9
4270,9/18/2016,0,9
4271,9/19/2016,0,9
4272,9/20/2016,0,9
4273,9/21/2016,0,9
4274,9/22/2016,0,9
4275,9/23/2016,0,9
4276,9/24/2016,7,9
4277,9/25/2016,0,9
4278,9/26/2016,0,9
4279,9/27/2016,0,9
4280,9/28/2016,0,9
4281,9/29/2016,2,9
4282,9/30/2016,0,9
4283,10/1/2016,0,10
4284,10/2/2016,0,10
4285,10/3/2016,0,10
4286,10/4/2016,0,10
4287,10/5/2016,0,10
4288,10/6/2016,0,10
4289,10/7/2016,0,10
4290,10/8/2016,0,10
4291,10/9/2016,0,10
4292,10/10/2016,0,10
4293,10/11/2016,0,10
4294,10/12/2016,0,10
4295,10/13/2016,0,10
4296,10/14/2016,1,10
4297,10/15/2016,0,10
4298,10/16/2016,0,10
4299,10/17/2016,0,10
4300,10/18/2016,0,10
4301,10/19/2016,0,10
4302,10/20/2016,1,10
4303,10/21/2016,0,10
4304,10/22/2016,0,10
4305,10/23/2016,0,10
4306,10/24/2016,0,10
4307,10/25/2016,0,10
4308,10/26/2016,0,10
4309,10/27/2016,0,10
4310,10/28/2016,0,10
4311,10/29/2016,0,10
4312,10/30/2016,0,10
4313,10/31/2016,0,10
4314,11/1/2016,0,11
4315,11/2/2016,0,11
4316,11/3/2016,0,11
4317,11/4/2016,0,11
4318,11/5/2016,0,11
4319,11/6/2016,0,11
4320,11/7/2016,0,11
4321,11/8/2016,0,11
4322,11/9/2016,0,11
4323,11/10/2016,0,11
4324,11/11/2016,0,11
4325,11/12/2016,1,11
4326,11/13/2016,0,11
4327,11/14/2016,0,11
4328,11/15/2016,0,11
4329,11/16/2016,0,11
4330,11/17/2016,0,11
4331,11/18/2016,0,11
4332,11/19/2016,0,11
4333,11/20/2016,0,11
4334,11/21/2016,1,11
4335,11/22/2016,0,11
4336,11/23/2016,0,11
4337,11/24/2016,0,11
4338,11/25/2016,1,11
4339,11/26/2016,0,11
4340,11/27/2016,0,11
4341,11/28/2016,1,11
4342,11/29/2016,0,11
4343,11/30/2016,0,11
4344,12/1/2016,0,12
4345,12/2/2016,0,12
4346,12/3/2016,0,12
4347,12/4/2016,0,12
4348,12/5/2016,0,12
4349,12/6/2016,0,12
4350,12/7/2016,0,12
4351,12/8/2016,0,12
4352,12/9/2016,0,12
4353,12/10/2016,1,12
4354,12/11/2016,1,12
4355,12/12/2016,0,12
4356,12/13/2016,0,12
4357,12/14/2016,1,12
4358,12/15/2016,0,12
4359,12/16/2016,0,12
4360,12/17/2016,0,12
4361,12/18/2016,0,12
4362,12/19/2016,0,12
4363,12/20/2016,0,12
4364,12/21/2016,0,12
4365,12/22/2016,0,12
4366,12/23/2016,0,12
4367,12/24/2016,0,12
4368,12/25/2016,1,12
4368 2016-12-25      1    12,,,
